ottol_name.id,ottol_name.uid,ottol_name.parent_uid,ottol_name.accepted_uid,ottol_name.preottol_taxid,ottol_name.preottol_parent_taxid,ottol_name.preottol_source,ottol_name.preottol_source_taxid,ottol_name.ncbi_taxid,ottol_name.gbif_taxid,ottol_name.namebank_taxid,ottol_name.treebase_taxid,ottol_name.name,ottol_name.unique_name,ottol_name.rank,ottol_name.comments,ottol_name.mtime
648442,<NULL>,<NULL>,<NULL>,101307125,101307126,U4,3-141635016,<NULL>,<NULL>,<NULL>,<NULL>,Cicuta maculata angustifolia,Cicuta maculata angustifolia,subspecies,<NULL>,2012-10-22 18:13:12
649579,<NULL>,<NULL>,<NULL>,100370732,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris albicans,Onoseris albicans,species,<NULL>,2012-10-22 18:13:12
652872,<NULL>,<NULL>,<NULL>,101379095,100204041,U4,3-59748016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis caespitosa,Hyptis caespitosa,species,<NULL>,2012-10-22 18:13:12
652873,<NULL>,<NULL>,<NULL>,101379094,100204041,U4,3-90533016,<NULL>,<NULL>,<NULL>,<NULL>,Hyptis calida,Hyptis calida,species,<NULL>,2012-10-22 18:13:12
655614,<NULL>,<NULL>,<NULL>,100572052,100335276,NCBI,236626,<NULL>,<NULL>,<NULL>,<NULL>,Austrotechus rugosus,Austrotechus rugosus,species,<NULL>,2012-10-22 18:13:12
659570,<NULL>,<NULL>,<NULL>,100712536,101886574,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Novafabricia chilensis,Novafabricia chilensis,species,<NULL>,2012-10-22 18:13:12
659571,<NULL>,<NULL>,<NULL>,100712537,101886574,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Novafabricia exiguus,Novafabricia exiguus,species,<NULL>,2012-10-22 18:13:12
659575,<NULL>,<NULL>,<NULL>,100712533,101886574,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Novafabricia bilobata,Novafabricia bilobata,species,<NULL>,2012-10-22 18:13:12
665909,<NULL>,<NULL>,<NULL>,101205165,101368937,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Berroa gnaphalioides,Berroa gnaphalioides,species,<NULL>,2012-10-22 18:13:12
666512,<NULL>,<NULL>,<NULL>,101678555,101503166,U4,26-4705,<NULL>,<NULL>,<NULL>,<NULL>,Rana esculenta,Rana esculenta,species,<NULL>,2012-10-22 18:13:12
667249,<NULL>,<NULL>,<NULL>,101238693,101151172,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Lystridea uhleri,Lystridea uhleri,species,<NULL>,2012-10-22 18:13:12
670779,<NULL>,<NULL>,<NULL>,101245567,100258644,U4,,<NULL>,<NULL>,<NULL>,<NULL>,Haramonas viridis,Haramonas viridis,species,<NULL>,2012-10-22 18:13:12
673418,<NULL>,<NULL>,<NULL>,101369097,101369098,U4,3-98338016,<NULL>,<NULL>,<NULL>,<NULL>,Douradoa consimilis,Douradoa consimilis,species,<NULL>,2012-10-22 18:13:12
673473,<NULL>,<NULL>,<NULL>,101300111,101014510,U4,3-23834,<NULL>,<NULL>,<NULL>,<NULL>,Dendrochloa,Dendrochloa,genus,<NULL>,2012-10-22 18:13:12
673501,<NULL>,<NULL>,<NULL>,100979628,101042916,NCBI,172892,<NULL>,<NULL>,<NULL>,<NULL>,Platyphora amabilis,Platyphora amabilis,species,<NULL>,2012-10-22 18:13:12
674153,<NULL>,<NULL>,<NULL>,100121440,101887892,U4,3-68417016,<NULL>,<NULL>,<NULL>,<NULL>,Nymphoides grayana,Nymphoides grayana,species,<NULL>,2012-10-22 18:13:12
676869,<NULL>,<NULL>,<NULL>,100500152,100764068,IRMNG,10450582,<NULL>,<NULL>,<NULL>,<NULL>,Drosophila iri,Drosophila iri,species,<NULL>,2012-10-22 18:13:12
678527,<NULL>,<NULL>,<NULL>,101138307,101014510,U4,3-24898,<NULL>,<NULL>,<NULL>,<NULL>,Sphaerocaryum,Sphaerocaryum,genus,<NULL>,2012-10-22 18:13:12
678529,<NULL>,<NULL>,<NULL>,101138305,101014510,U4,3-24896,<NULL>,<NULL>,<NULL>,<NULL>,Spathia,Spathia,genus,<NULL>,2012-10-22 18:13:12
679546,<NULL>,<NULL>,<NULL>,101141701,101014510,U4,3-23784,<NULL>,<NULL>,<NULL>,<NULL>,Cymbosetaria,Cymbosetaria,genus,<NULL>,2012-10-22 18:13:12
679548,<NULL>,<NULL>,<NULL>,101141707,101014510,U4,3-23779,375989,<NULL>,<NULL>,<NULL>,Cyathopus,Cyathopus,genus,<NULL>,2012-12-03 14:38:01
680517,<NULL>,<NULL>,<NULL>,101933176,101277417,U4,3-76012016,<NULL>,<NULL>,<NULL>,<NULL>,Parmentiera cerifera,Parmentiera cerifera,species,<NULL>,2012-10-22 18:13:12
685066,<NULL>,<NULL>,<NULL>,100424511,100424508,U4,3-3213,<NULL>,<NULL>,<NULL>,<NULL>,Pelliceria,Pelliceria,genus,<NULL>,2012-10-22 18:13:12
688381,<NULL>,<NULL>,<NULL>,101010396,101014510,U4,3-24100,<NULL>,<NULL>,<NULL>,<NULL>,Gouldochloa,Gouldochloa,genus,<NULL>,2012-10-22 18:13:12
689697,<NULL>,<NULL>,<NULL>,101963902,100061006,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Wangenheimia lima,Wangenheimia lima,species,<NULL>,2012-10-22 18:13:12
691718,<NULL>,<NULL>,<NULL>,100768805,101014510,U4,3-24521,<NULL>,<NULL>,<NULL>,<NULL>,Oryzidium,Oryzidium,genus,<NULL>,2012-10-22 18:13:12
697123,<NULL>,<NULL>,<NULL>,101225156,101014510,U4,3-24346,<NULL>,<NULL>,<NULL>,<NULL>,Maclurolyra,Maclurolyra,genus,<NULL>,2012-10-22 18:13:12
697655,<NULL>,<NULL>,<NULL>,101753115,100744332,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fauchaldius cyrtauloni,Fauchaldius cyrtauloni,species,<NULL>,2012-10-22 18:13:12
702693,<NULL>,<NULL>,<NULL>,100880460,101831099,U4,3-15455,<NULL>,<NULL>,<NULL>,<NULL>,Thryallis,Thryallis (genus; in family Malpighiaceae),genus,<NULL>,2012-10-22 13:34:59
705953,<NULL>,<NULL>,<NULL>,101716115,101014510,U4,3-24341,433889,<NULL>,<NULL>,<NULL>,Lycurus,Lycurus,genus,<NULL>,2012-12-03 14:38:00
706370,<NULL>,<NULL>,<NULL>,101275897,101014510,U4,3-23459,<NULL>,<NULL>,<NULL>,<NULL>,Arberella,Arberella,genus,<NULL>,2012-10-22 18:13:12
711675,<NULL>,<NULL>,<NULL>,101824770,101014510,U4,3-23339,160572,<NULL>,<NULL>,<NULL>,Aegopogon,Aegopogon,genus,<NULL>,2012-12-03 14:38:00
712360,<NULL>,<NULL>,<NULL>,101384595,100644306,U4,3-152582016,281519,<NULL>,<NULL>,<NULL>,Phacelia lutea calva,Phacelia lutea calva,subspecies,<NULL>,2012-12-31 13:07:43
718033,<NULL>,<NULL>,<NULL>,101362084,101979305,NCBI,481128,<NULL>,<NULL>,<NULL>,<NULL>,Crocus x,Crocus x,species,<NULL>,2012-10-22 18:13:12
718651,<NULL>,<NULL>,<NULL>,101515305,101014510,U4,3-24734,<NULL>,<NULL>,<NULL>,<NULL>,Pseudovossia,Pseudovossia,genus,<NULL>,2012-10-22 18:13:12
720147,<NULL>,<NULL>,<NULL>,100505589,100063004,NCBI,473158,<NULL>,<NULL>,<NULL>,<NULL>,Choriorhabditis cristata,Choriorhabditis cristata,species,<NULL>,2012-10-22 18:13:12
720921,<NULL>,<NULL>,<NULL>,100748471,101014510,U4,3-24207,<NULL>,<NULL>,<NULL>,<NULL>,Isalus,Isalus,genus,<NULL>,2012-10-22 18:13:12
720923,<NULL>,<NULL>,<NULL>,100748473,101014510,U4,3-24204,<NULL>,<NULL>,<NULL>,<NULL>,Indopoa,Indopoa,genus,<NULL>,2012-10-22 18:13:12
720924,<NULL>,<NULL>,<NULL>,100748474,101014510,U4,3-24189,15314,<NULL>,<NULL>,<NULL>,Hypogynium,Hypogynium,genus,<NULL>,2012-12-03 14:38:00
722282,<NULL>,<NULL>,<NULL>,100040055,101014510,U4,3-23550,433843,<NULL>,<NULL>,<NULL>,Bealia,Bealia,genus,<NULL>,2012-12-03 14:38:00
723055,<NULL>,<NULL>,<NULL>,100653744,100755255,NCBI,183674,<NULL>,<NULL>,<NULL>,<NULL>,Miscanthus x,Miscanthus x,species,<NULL>,2012-10-22 18:13:12
733374,<NULL>,<NULL>,<NULL>,100709406,100709400,U4,3-98854016,<NULL>,<NULL>,<NULL>,<NULL>,Malaisia scandens,Malaisia scandens,species,<NULL>,2012-10-22 18:13:12
733425,<NULL>,<NULL>,<NULL>,101279250,101279251,U4,3-142307016,<NULL>,<NULL>,<NULL>,<NULL>,Corallorhiza striata vreelandii,Corallorhiza striata vreelandii,subspecies,<NULL>,2012-10-22 18:13:12
733515,<NULL>,<NULL>,<NULL>,101993127,101561862,U4,305280,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula marina,Rhodotorula marina,species,<NULL>,2012-10-22 18:13:12
734336,<NULL>,<NULL>,<NULL>,100163527,100654116,U4,40-1234,72734,<NULL>,<NULL>,<NULL>,Reniera,Reniera,genus,<NULL>,2013-03-08 09:41:15
735352,<NULL>,<NULL>,<NULL>,100787195,101014510,U4,3-23941,<NULL>,<NULL>,<NULL>,<NULL>,Ekmanochloa,Ekmanochloa,genus,<NULL>,2012-10-22 18:13:12
736614,<NULL>,<NULL>,<NULL>,101206368,101696893,U4,3-86256016,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris odorata,Onoseris odorata,species,<NULL>,2012-10-22 18:13:12
739756,<NULL>,<NULL>,<NULL>,100459350,101009952,U4,3-121915016,<NULL>,<NULL>,<NULL>,<NULL>,Pavonia sp,Pavonia sp,species,<NULL>,2012-10-22 18:13:12
750160,<NULL>,<NULL>,<NULL>,101555216,101621965,NCBI,57174,57174,<NULL>,<NULL>,<NULL>,Caldococcus noboribetus,Caldococcus noboribetus,species,<NULL>,2012-11-16 11:03:43
751058,<NULL>,<NULL>,<NULL>,100156820,101014510,U4,3-23722,<NULL>,<NULL>,<NULL>,<NULL>,Cockaynea,Cockaynea,genus,<NULL>,2012-10-22 18:13:12
751067,<NULL>,<NULL>,<NULL>,100156829,101014510,U4,3-23721,<NULL>,<NULL>,<NULL>,<NULL>,Cliffordiochloa,Cliffordiochloa,genus,<NULL>,2012-10-22 18:13:12
753776,<NULL>,<NULL>,<NULL>,101694445,101886568,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Fabricinuda longilabrum,Fabricinuda longilabrum,species,<NULL>,2012-10-22 18:13:12
754679,<NULL>,<NULL>,<NULL>,100438703,101042916,NCBI,172876,<NULL>,<NULL>,<NULL>,<NULL>,Platyphora albovirens,Platyphora albovirens,species,<NULL>,2012-10-22 18:13:12
754922,<NULL>,<NULL>,<NULL>,101790441,101886572,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Manayunkia baicalensis,Manayunkia baicalensis,species,<NULL>,2012-10-22 18:13:12
755117,<NULL>,<NULL>,<NULL>,100150910,101014510,U4,3-24141,<NULL>,<NULL>,<NULL>,<NULL>,Heterocarpha,Heterocarpha,genus,<NULL>,2012-10-22 18:13:12
758236,<NULL>,<NULL>,<NULL>,101556195,101556194,U4,132788,314041,<NULL>,<NULL>,<NULL>,Sinosphaeria bambusicola,Sinosphaeria bambusicola,species,<NULL>,2013-01-15 14:15:59
759629,<NULL>,<NULL>,<NULL>,100989873,100989871,U4,3-145887016,<NULL>,<NULL>,<NULL>,<NULL>,Galium serpenticum okanoganense,Galium serpenticum okanoganense,subspecies,<NULL>,2012-10-22 18:13:12
760479,<NULL>,<NULL>,<NULL>,100365434,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia luteola,Metalasia luteola,species,<NULL>,2012-10-22 18:13:12
765819,<NULL>,<NULL>,<NULL>,100069649,101282632,U4,3-71386016,<NULL>,<NULL>,<NULL>,<NULL>,Symbolanthus elisabethae,Symbolanthus elisabethae,species,<NULL>,2012-10-22 18:13:12
766098,<NULL>,<NULL>,<NULL>,100066447,100158390,U4,5-19935,48230,<NULL>,<NULL>,<NULL>,Dryas,Dryas (genus; in family Nymphalidae),genus,<NULL>,2013-02-20 13:49:28
769798,<NULL>,<NULL>,<NULL>,100086329,101014510,U4,3-24690,<NULL>,<NULL>,<NULL>,<NULL>,Polliniopsis,Polliniopsis,genus,<NULL>,2012-10-22 18:13:12
770473,<NULL>,<NULL>,<NULL>,101337461,101014510,U4,3-24220,<NULL>,<NULL>,<NULL>,<NULL>,Jardinea,Jardinea,genus,<NULL>,2012-10-22 18:13:12
773410,<NULL>,<NULL>,<NULL>,101805579,101159002,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Encope aberrans,Encope aberrans,species,<NULL>,2012-10-22 18:13:12
775578,<NULL>,<NULL>,<NULL>,100207280,101287462,U4,488519,<NULL>,<NULL>,<NULL>,<NULL>,Trichoderma catoptron,Trichoderma catoptron,species,<NULL>,2012-10-22 18:13:12
776229,<NULL>,<NULL>,<NULL>,100877059,101253995,U4,3-19677,<NULL>,<NULL>,<NULL>,<NULL>,Hypseocharitaceae,Hypseocharitaceae,family,<NULL>,2012-10-22 18:13:12
776859,<NULL>,<NULL>,<NULL>,101356980,101014510,U4,3-24645,<NULL>,<NULL>,<NULL>,<NULL>,Phyllorhachis,Phyllorhachis,genus,<NULL>,2012-10-22 18:13:12
777909,<NULL>,<NULL>,<NULL>,100467370,100764577,U4,3-72620016,<NULL>,<NULL>,<NULL>,<NULL>,Petunia hybrida,Petunia hybrida,species,<NULL>,2012-10-22 18:13:12
792015,<NULL>,<NULL>,<NULL>,101898083,101848129,U4,3-129234016,<NULL>,<NULL>,<NULL>,<NULL>,Polypodium nanum,Polypodium nanum,species,<NULL>,2012-10-22 18:13:12
792322,<NULL>,<NULL>,<NULL>,101347188,101347177,U4,3-16861016,<NULL>,<NULL>,<NULL>,<NULL>,Ostodes paniculatus,Ostodes paniculatus,species,<NULL>,2012-10-22 18:13:12
794306,<NULL>,<NULL>,<NULL>,100505391,101014510,U4,3-24562,<NULL>,<NULL>,<NULL>,<NULL>,Parodiolyra,Parodiolyra,genus,<NULL>,2012-10-22 18:13:12
796833,<NULL>,<NULL>,<NULL>,100896478,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia tenuifolia,Metalasia tenuifolia,species,<NULL>,2012-10-22 18:13:12
800655,<NULL>,<NULL>,<NULL>,100984850,100984849,U4,9-2897,<NULL>,<NULL>,<NULL>,<NULL>,Cryptocaryon irritans,Cryptocaryon irritans,species,<NULL>,2012-10-22 18:13:12
801305,<NULL>,<NULL>,<NULL>,100423405,100228483,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Chevreulia sarmentosa,Chevreulia sarmentosa,species,<NULL>,2012-10-22 18:13:12
805262,<NULL>,<NULL>,<NULL>,102005978,101683870,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Jalcophila peruviana,Jalcophila peruviana,species,<NULL>,2012-10-22 18:13:12
806042,<NULL>,<NULL>,<NULL>,101928938,101133713,NCBI,39348,<NULL>,<NULL>,<NULL>,<NULL>,Nepeta faassenii,Nepeta faassenii,species,<NULL>,2012-10-22 18:13:12
807403,<NULL>,<NULL>,<NULL>,101996390,100074577,U4,8680579,<NULL>,<NULL>,<NULL>,<NULL>,Bactrocera depressa,Bactrocera depressa,species,<NULL>,2012-10-22 18:13:12
807555,<NULL>,<NULL>,<NULL>,100474230,101249694,U4,8691140,<NULL>,<NULL>,<NULL>,<NULL>,Phlebotomus duboscqui,Phlebotomus duboscqui,species,<NULL>,2012-10-22 18:13:12
808734,<NULL>,<NULL>,<NULL>,101046061,101014510,U4,3-25045,<NULL>,<NULL>,<NULL>,<NULL>,Triplopogon,Triplopogon,genus,<NULL>,2012-10-22 18:13:12
811033,<NULL>,<NULL>,<NULL>,100417634,101561862,U4,135526,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula hinnulea,Rhodotorula hinnulea,species,<NULL>,2012-10-22 18:13:12
811386,<NULL>,<NULL>,<NULL>,101968029,100041433,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Simplicia laxa,Simplicia laxa,species,<NULL>,2012-10-22 18:13:12
816789,<NULL>,<NULL>,<NULL>,101965008,101557832,NCBI052312,2957,<NULL>,<NULL>,<NULL>,<NULL>,Protodinium simplex,Protodinium simplex,species,<NULL>,2012-10-22 18:13:12
817820,<NULL>,<NULL>,<NULL>,100625320,100160284,U4,9-14135,<NULL>,<NULL>,<NULL>,<NULL>,Micromonas,Micromonas (genus; in Eukaryota),genus,<NULL>,2012-10-22 13:56:22
820670,<NULL>,<NULL>,<NULL>,100742984,101014510,U4,3-23518,<NULL>,<NULL>,<NULL>,<NULL>,Athroostachys,Athroostachys,genus,<NULL>,2012-10-22 18:13:12
820683,<NULL>,<NULL>,<NULL>,100742989,101014510,U4,3-23476,<NULL>,<NULL>,<NULL>,<NULL>,Arthragrostis,Arthragrostis,genus,<NULL>,2012-10-22 18:13:12
823240,<NULL>,<NULL>,<NULL>,100055476,101014510,U4,3-23641,15369,<NULL>,<NULL>,<NULL>,Calosteca,Calosteca,genus,<NULL>,2012-12-03 14:38:00
825117,<NULL>,<NULL>,<NULL>,101122716,100391331,NCBI,198504,<NULL>,<NULL>,<NULL>,<NULL>,Spartina x,Spartina x,species,<NULL>,2012-10-22 18:13:12
825134,<NULL>,<NULL>,<NULL>,101625542,100047758,NCBI,475000,<NULL>,<NULL>,<NULL>,<NULL>,Euphrasia christii,Euphrasia christii,species,<NULL>,2012-10-22 18:13:12
829865,<NULL>,<NULL>,<NULL>,100322759,101561862,U4,135523,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula bacarum,Rhodotorula bacarum,species,<NULL>,2012-10-22 18:13:12
829867,<NULL>,<NULL>,<NULL>,100061448,101014510,U4,3-23827,<NULL>,<NULL>,<NULL>,<NULL>,Davidsea,Davidsea,genus,<NULL>,2012-10-22 18:13:12
829875,<NULL>,<NULL>,<NULL>,100061447,101014510,U4,3-23828,<NULL>,<NULL>,<NULL>,<NULL>,Decaryella,Decaryella,genus,<NULL>,2012-10-22 18:13:12
829886,<NULL>,<NULL>,<NULL>,100061443,101014510,U4,3-23854,<NULL>,<NULL>,<NULL>,<NULL>,Diandrochloa,Diandrochloa,genus,<NULL>,2012-10-22 18:13:12
829892,<NULL>,<NULL>,<NULL>,100061442,101014510,U4,3-23856,<NULL>,<NULL>,<NULL>,<NULL>,Diandrostachya,Diandrostachya,genus,<NULL>,2012-10-22 18:13:12
830734,<NULL>,<NULL>,<NULL>,101455553,100491018,U4,3-27945016,<NULL>,<NULL>,<NULL>,<NULL>,Matayba opaca,Matayba opaca,species,<NULL>,2012-10-22 18:13:12
833576,<NULL>,<NULL>,<NULL>,101715800,100497215,U4,5-9435,<NULL>,<NULL>,<NULL>,<NULL>,Scoparia,Scoparia (genus; in family Crambidae),genus,<NULL>,2012-10-22 13:35:00
840477,<NULL>,<NULL>,<NULL>,101965469,101014510,U4,3-24715,100811,<NULL>,<NULL>,<NULL>,Pseudarrhenatherum,Pseudarrhenatherum,genus,<NULL>,2012-12-03 14:38:02
846227,<NULL>,<NULL>,<NULL>,102158225,102135255,IRMNG,IRMid1113863,<NULL>,<NULL>,<NULL>,<NULL>,Marasuchus,Marasuchus,genus,<NULL>,2012-10-22 18:13:12
846707,<NULL>,<NULL>,<NULL>,101233676,100054472,NCBI,412456,<NULL>,<NULL>,<NULL>,<NULL>,Brachypronomaea esakii,Brachypronomaea esakii,species,<NULL>,2012-10-22 18:13:12
850617,<NULL>,<NULL>,<NULL>,100903896,100708523,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Sabahphrynus maculatus,Sabahphrynus maculatus,species,<NULL>,2012-10-22 18:13:12
864362,<NULL>,<NULL>,<NULL>,100789089,100744246,U4,508758,<NULL>,<NULL>,<NULL>,<NULL>,Durianella,Durianella,genus,<NULL>,2012-10-22 18:13:12
866840,<NULL>,<NULL>,<NULL>,101106964,101014510,U4,3-24326,<NULL>,<NULL>,<NULL>,<NULL>,Lophopogon,Lophopogon,genus,<NULL>,2012-10-22 18:13:12
869882,<NULL>,<NULL>,<NULL>,100509073,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia serrata,Metalasia serrata,species,<NULL>,2012-10-22 18:13:12
878942,<NULL>,<NULL>,<NULL>,100951612,101503166,U4,26-4843,<NULL>,<NULL>,<NULL>,<NULL>,Rana sierramadrensis,Rana sierramadrensis,species,<NULL>,2012-10-22 18:13:12
884611,<NULL>,<NULL>,<NULL>,101046062,101014510,U4,3-25039,366487,<NULL>,<NULL>,<NULL>,Triplachne,Triplachne,genus,<NULL>,2012-12-03 14:38:01
886198,<NULL>,<NULL>,<NULL>,101515627,101014510,U4,3-23556,368335,<NULL>,<NULL>,<NULL>,Bellardiochloa,Bellardiochloa,genus,<NULL>,2012-12-03 14:38:01
899773,<NULL>,<NULL>,<NULL>,100002611,101489449,NCBI,252243,<NULL>,<NULL>,<NULL>,<NULL>,Hedychium x,Hedychium x,species,<NULL>,2012-10-22 18:13:12
904442,<NULL>,<NULL>,<NULL>,100525480,100525481,U4,3-3210,79576,<NULL>,<NULL>,<NULL>,Napoleonaea,Napoleonaea,genus,<NULL>,2012-12-08 13:04:17
909506,<NULL>,<NULL>,<NULL>,100923284,100124536,U4,3-13152016,<NULL>,<NULL>,<NULL>,<NULL>,Mertensia viridis,Mertensia viridis,species,<NULL>,2012-10-22 18:13:12
916036,<NULL>,<NULL>,<NULL>,101524749,101696700,U4,9-22896,<NULL>,<NULL>,<NULL>,<NULL>,Platytheca,Platytheca (genus; in family Stylococcaceae),genus,<NULL>,2012-10-22 13:35:18
916458,<NULL>,<NULL>,<NULL>,100003006,101630984,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Zingeria biebersteiniana,Zingeria biebersteiniana,species,<NULL>,2012-10-22 18:13:12
922653,<NULL>,<NULL>,<NULL>,101019860,101867827,U4,3-25483,<NULL>,<NULL>,<NULL>,<NULL>,Riedelia,Riedelia (genus; in family Zingiberaceae),genus,<NULL>,2012-10-22 13:46:17
926462,<NULL>,<NULL>,<NULL>,100490528,101014510,U4,3-24774,<NULL>,<NULL>,<NULL>,<NULL>,Richardsiella,Richardsiella,genus,<NULL>,2012-10-22 18:13:12
928999,<NULL>,<NULL>,<NULL>,100000005,100278041,U4,7-13781,<NULL>,<NULL>,<NULL>,<NULL>,Archaea,Archaea,genus,<NULL>,2012-10-22 18:13:12
929152,<NULL>,<NULL>,<NULL>,100225731,101561862,NCBI,255703,<NULL>,<NULL>,<NULL>,<NULL>,Rhodotorula lysiniphila,Rhodotorula lysiniphila,species,<NULL>,2012-10-22 18:13:12
938645,<NULL>,<NULL>,<NULL>,101585684,100016764,U4,344504,<NULL>,<NULL>,<NULL>,<NULL>,Aseroë floriformis,Aseroë floriformis,species,<NULL>,2012-10-22 18:13:12
940772,<NULL>,<NULL>,<NULL>,100239557,100239559,U4,9-11811,63597,<NULL>,<NULL>,<NULL>,Heteramoeba clara,Heteramoeba clara,species,<NULL>,2012-11-16 11:38:34
942176,<NULL>,<NULL>,<NULL>,102065232,100314020,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Augeneriella pectinata,Augeneriella pectinata,species,<NULL>,2012-10-22 18:13:12
942284,<NULL>,<NULL>,<NULL>,100074075,100315108,U4,3-112844016,<NULL>,<NULL>,<NULL>,<NULL>,Santalum pyrularium,Santalum pyrularium,species,<NULL>,2012-10-22 18:13:12
949732,<NULL>,<NULL>,<NULL>,100200120,100200118,U4,26-1833,<NULL>,<NULL>,<NULL>,<NULL>,Triprion spatulatus,Triprion spatulatus,species,<NULL>,2012-10-22 18:13:12
951367,<NULL>,<NULL>,<NULL>,100478699,101068865,U4,3-136670016,<NULL>,<NULL>,<NULL>,<NULL>,Chorisepalum rotundifolium,Chorisepalum rotundifolium,species,<NULL>,2012-10-22 18:13:12
951597,<NULL>,<NULL>,<NULL>,100258643,100258644,U4,9-17618,<NULL>,<NULL>,<NULL>,<NULL>,Haramonas dimorpha,Haramonas dimorpha,species,<NULL>,2012-10-22 18:13:12
957447,<NULL>,<NULL>,<NULL>,101957789,101014510,U4,3-24655,<NULL>,<NULL>,<NULL>,<NULL>,Piresiella,Piresiella,genus,<NULL>,2012-10-22 18:13:12
958219,<NULL>,<NULL>,<NULL>,101296094,100764068,U4,8642739,<NULL>,<NULL>,<NULL>,<NULL>,Drosophila punctatonervosa,Drosophila punctatonervosa,species,<NULL>,2012-10-22 18:13:12
958427,<NULL>,<NULL>,<NULL>,101114525,100689633,NCBI,335183,<NULL>,<NULL>,<NULL>,<NULL>,Cistus sintenisii,Cistus sintenisii,species,<NULL>,2012-10-22 18:13:12
959518,<NULL>,<NULL>,<NULL>,100277227,101014510,U4,3-24462,200272,<NULL>,<NULL>,<NULL>,Narduroides,Narduroides,genus,<NULL>,2012-12-03 14:38:00
960361,<NULL>,<NULL>,<NULL>,101496061,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris salicifolia,Onoseris salicifolia,species,<NULL>,2012-10-22 18:13:12
962073,<NULL>,<NULL>,<NULL>,100147446,100147450,U4,374064,<NULL>,<NULL>,<NULL>,<NULL>,Amylocorticiellum subillaqueatum,Amylocorticiellum subillaqueatum,species,<NULL>,2012-10-22 18:13:12
965802,<NULL>,<NULL>,<NULL>,100125511,100125516,U4,9-14171,<NULL>,<NULL>,<NULL>,<NULL>,Pirsonia verrucosa,Pirsonia verrucosa,species,<NULL>,2012-10-22 18:13:12
967707,<NULL>,<NULL>,<NULL>,101984803,100371554,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Metalasia distans,Metalasia distans,species,<NULL>,2012-10-22 18:13:12
968259,<NULL>,<NULL>,<NULL>,100091907,101501436,U4,3-83225016,208495,<NULL>,<NULL>,<NULL>,Ribes grossularioides,Ribes grossularioides,species,<NULL>,2012-12-31 13:33:22
971958,<NULL>,<NULL>,<NULL>,101438244,100063023,NCBI,96664,<NULL>,<NULL>,<NULL>,<NULL>,Distolabrellus veechi,Distolabrellus veechi,species,<NULL>,2012-10-22 18:13:12
975485,<NULL>,<NULL>,<NULL>,101571759,101696893,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Onoseris cumingii,Onoseris cumingii,species,<NULL>,2012-10-22 18:13:12
975863,<NULL>,<NULL>,<NULL>,101610978,101014510,U4,3-24835,<NULL>,<NULL>,<NULL>,<NULL>,Sclerostachya,Sclerostachya,genus,<NULL>,2012-10-22 18:13:12
978208,<NULL>,<NULL>,<NULL>,101361230,101361231,U4,3-151729016,<NULL>,<NULL>,<NULL>,<NULL>,Paullinia alata alata,Paullinia alata alata,subspecies,<NULL>,2012-10-22 18:13:12
979588,<NULL>,<NULL>,<NULL>,102009863,101725957,U4,308868,90269,<NULL>,<NULL>,<NULL>,Apophysomyces elegans,Apophysomyces elegans,species,<NULL>,2013-02-12 14:53:49
979802,<NULL>,<NULL>,<NULL>,101713192,101014510,U4,3-24473,<NULL>,<NULL>,<NULL>,<NULL>,Nematopoa,Nematopoa,genus,<NULL>,2012-10-22 18:13:12
979941,<NULL>,<NULL>,<NULL>,101652741,100228483,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Chevreulia lycopodioides,Chevreulia lycopodioides,species,<NULL>,2012-10-22 18:13:12
979942,<NULL>,<NULL>,<NULL>,101652740,100078099,COL,,<NULL>,<NULL>,<NULL>,<NULL>,Belloa piptolepis,Belloa piptolepis,species,<NULL>,2012-10-22 18:13:12
